Date,Day of Week,Daily Miles,Personal Miles,Commuter Miles,Work Miles,Unallocated,Running Total,Notes
2020-03-01,Sunday,21.1,0.0,0.0,0.0,21.1,136912.9,
2020-03-02,Monday,69.2,0.0,0.0,0.0,69.2,136982.1,
2020-03-03,Tuesday,62.7,0.0,0.0,0.0,62.7,137044.8,
2020-03-04,Wednesday,86.7,0.0,0.0,0.0,86.7,137131.4,
2020-03-06,Friday,15.5,0.0,0.0,0.0,15.5,137146.9,
2020-03-07,Saturday,102.1,0.0,0.0,0.0,102.1,137249.1,
2020-03-09,Monday,64.1,0.0,0.0,0.0,64.1,137313.2,
2020-03-10,Tuesday,71.3,0.0,0.0,0.0,71.3,137384.5,
2020-03-11,Wednesday,6330.5,0.0,0.0,0.0,6330.5,143715.0,
2020-03-12,Thursday,16.4,0.0,0.0,0.0,16.4,143731.4,
2020-03-13,Friday,90.9,0.0,0.0,0.0,90.9,143822.3,
2020-03-14,Saturday,27.8,0.0,0.0,0.0,27.8,143850.1,
2020-03-15,Sunday,32.3,0.0,0.0,0.0,32.3,143882.4,
2020-03-16,Monday,39.0,0.0,0.0,0.0,39.0,143921.4,
2020-03-17,Tuesday,85.9,0.0,0.0,0.0,85.9,144007.3,
2020-03-18,Wednesday,69.9,0.0,0.0,0.0,69.9,144077.2,
2020-03-19,Thursday,129.6,0.0,0.0,0.0,129.6,144206.7,
2020-03-20,Friday,15.6,0.0,0.0,0.0,15.6,144222.3,
2020-03-21,Saturday,67.3,0.0,0.0,0.0,67.3,144289.6,
2020-03-23,Monday,40.4,0.0,0.0,0.0,40.4,144330.0,
2020-03-24,Tuesday,89.8,0.0,0.0,0.0,89.8,144419.8,
2020-03-25,Wednesday,82.3,0.0,0.0,0.0,82.3,144502.1,
2020-03-26,Thursday,167.5,0.0,0.0,0.0,167.5,144669.7,
2020-03-27,Friday,12.0,0.0,0.0,0.0,12.0,144681.6,
2020-03-31,Tuesday,12.7,0.0,0.0,0.0,12.7,144694.3,
2020-04-01,Wednesday,8.1,0.0,0.0,0.0,8.1,144702.4,
2020-04-02,Thursday,13.1,0.0,0.0,0.0,13.1,144715.5,
2020-04-07,Tuesday,20.2,0.0,0.0,0.0,20.2,144735.7,
2020-04-08,Wednesday,25.3,0.0,0.0,0.0,25.3,144761.0,
2020-04-10,Friday,114.5,0.0,0.0,0.0,114.5,144875.5,
2020-04-11,Saturday,13.1,0.0,0.0,0.0,13.1,144888.6,
2020-04-14,Tuesday,19.1,0.0,0.0,0.0,19.1,144907.7,
2020-04-17,Friday,15.2,0.0,0.0,0.0,15.2,144922.9,
2020-04-20,Monday,14.3,0.0,0.0,0.0,14.3,144937.3,
2020-04-21,Tuesday,21.1,0.0,0.0,0.0,21.1,144958.4,
2020-04-28,Tuesday,20.5,0.0,0.0,0.0,20.5,144978.9,
2020-04-30,Thursday,21.8,0.0,0.0,0.0,21.8,145000.7,
2020-05-01,Friday,83.8,0.0,0.0,0.0,83.8,145084.6,
2020-05-02,Saturday,53.4,0.0,0.0,0.0,53.4,145138.0,
2020-05-04,Monday,30.7,0.0,0.0,0.0,30.7,145168.7,
2020-05-05,Tuesday,36.1,0.0,0.0,0.0,36.1,145204.8,
2020-05-07,Thursday,15.8,0.0,0.0,0.0,15.8,145220.6,
2020-05-08,Friday,27.8,0.0,0.0,0.0,27.8,145248.4,
2020-05-11,Monday,1.5,0.0,0.0,0.0,1.5,145249.9,
2020-05-13,Wednesday,65.2,0.0,0.0,0.0,65.2,145315.1,
2020-05-15,Friday,28.2,0.0,0.0,0.0,28.2,145343.2,
2020-05-19,Tuesday,368.7,0.0,0.0,0.0,368.7,145712.0,
2020-05-21,Thursday,13.5,0.0,0.0,0.0,13.5,145725.5,
2020-05-23,Saturday,7.2,0.0,0.0,0.0,7.2,145732.7,
2020-05-26,Tuesday,22.3,0.0,0.0,0.0,22.3,145755.0,
2020-05-29,Friday,7.4,0.0,0.0,0.0,7.4,145762.4,
2020-05-30,Saturday,17.2,0.0,0.0,0.0,17.2,145779.6,
2020-06-03,Wednesday,39.3,0.0,0.0,0.0,39.3,145818.9,
2020-06-06,Saturday,7.9,0.0,0.0,0.0,7.9,145826.8,
2020-06-15,Monday,13.5,0.0,0.0,0.0,13.5,145840.3,
2020-06-16,Tuesday,0.8,0.0,0.0,0.0,0.8,145841.1,
2020-06-20,Saturday,6305.3,0.0,0.0,0.0,6305.3,152146.4,
2020-06-22,Monday,23.6,0.0,0.0,0.0,23.6,152170.0,
2020-06-23,Tuesday,11.0,0.0,0.0,0.0,11.0,152181.0,
2020-06-24,Wednesday,4.6,0.0,0.0,0.0,4.6,152185.6,
2020-06-26,Friday,40.6,0.0,0.0,0.0,40.6,152226.2,
2020-06-27,Saturday,73.7,0.0,0.0,0.0,73.7,152300.0,
2020-06-30,Tuesday,28.9,0.0,0.0,0.0,28.9,152328.9,
2020-07-01,Wednesday,9.9,0.0,0.0,0.0,9.9,152338.7,
2020-07-02,Thursday,3.9,0.0,0.0,0.0,3.9,152342.7,
2020-07-04,Saturday,17.6,0.0,0.0,0.0,17.6,152360.2,
2020-07-07,Tuesday,141.7,0.0,0.0,0.0,141.7,152502.0,
2020-07-09,Thursday,3.8,0.0,0.0,0.0,3.8,152505.8,
2020-07-10,Friday,9.5,0.0,0.0,0.0,9.5,152515.3,
2020-07-11,Saturday,11.9,0.0,0.0,0.0,11.9,152527.2,
2020-07-15,Wednesday,32.7,0.0,0.0,0.0,32.7,152559.9,
2020-07-18,Saturday,13.0,0.0,0.0,0.0,13.0,152573.0,
2020-07-23,Thursday,15.7,0.0,0.0,0.0,15.7,152588.6,
2020-07-24,Friday,32.1,0.0,0.0,0.0,32.1,152620.8,
2020-07-27,Monday,198.9,0.0,0.0,0.0,198.9,152819.7,
2020-07-29,Wednesday,30.4,0.0,0.0,0.0,30.4,152850.0,
2020-07-31,Friday,2.5,0.0,0.0,0.0,2.5,152852.5,
2020-08-04,Tuesday,13.6,0.0,0.0,0.0,13.6,152866.1,
2020-08-07,Friday,25.2,0.0,0.0,0.0,25.2,152891.3,
2020-08-11,Tuesday,29.5,0.0,0.0,0.0,29.5,152920.8,
2020-08-12,Wednesday,134.3,0.0,0.0,0.0,134.3,153055.1,
2020-08-14,Friday,31.0,0.0,0.0,0.0,31.0,153086.1,
2020-08-15,Saturday,34.9,0.0,0.0,0.0,34.9,153121.0,
2020-08-16,Sunday,142.9,0.0,0.0,0.0,142.9,153263.9,
2020-08-18,Tuesday,31.5,0.0,0.0,0.0,31.5,153295.4,
2020-08-20,Thursday,16.4,0.0,0.0,0.0,16.4,153311.8,
2020-08-24,Monday,58.5,0.0,0.0,0.0,58.5,153370.3,
2020-08-26,Wednesday,44.9,0.0,0.0,0.0,44.9,153415.2,
2020-08-28,Friday,16.4,0.0,0.0,0.0,16.4,153431.6,
2020-08-29,Saturday,7.6,0.0,0.0,0.0,7.6,153439.2,
2020-08-30,Sunday,292.1,0.0,0.0,0.0,292.1,153731.3,
2020-08-31,Monday,0.2,0.0,0.0,0.0,0.2,153731.5,
2020-09-01,Tuesday,1.2,0.0,0.0,0.0,1.2,153732.7,
2020-09-02,Wednesday,308.6,0.0,0.0,0.0,308.6,154041.3,
2020-09-04,Friday,0.3,0.0,0.0,0.0,0.3,154041.6,
2020-09-05,Saturday,2.9,0.0,0.0,0.0,2.9,154044.4,
2020-09-08,Tuesday,147.0,0.0,0.0,0.0,147.0,154191.5,
2020-09-11,Friday,49.1,0.0,0.0,0.0,49.1,154240.5,
2020-09-17,Thursday,6.0,0.0,0.0,0.0,6.0,154246.5,
2020-09-22,Tuesday,12.3,0.0,0.0,0.0,12.3,154258.8,
2020-09-25,Friday,293.9,0.0,0.0,0.0,293.9,154552.7,
2020-09-26,Saturday,6.3,0.0,0.0,0.0,6.3,154559.0,
2020-09-27,Sunday,268.9,0.0,0.0,0.0,268.9,154827.9,
2020-09-29,Tuesday,148.3,0.0,0.0,0.0,148.3,154976.3,
2020-09-30,Wednesday,26.7,0.0,0.0,0.0,26.7,155003.0,
2020-10-06,Tuesday,21.8,0.0,0.0,0.0,21.8,155024.8,
2020-10-09,Friday,11.0,0.0,0.0,0.0,11.0,155035.8,
2020-10-10,Saturday,55.7,0.0,0.0,0.0,55.7,155091.5,
2020-10-13,Tuesday,71.1,0.0,0.0,0.0,71.1,155162.6,
2020-10-14,Wednesday,4.3,0.0,0.0,0.0,4.3,155166.9,
2020-10-15,Thursday,0.5,0.0,0.0,0.0,0.5,155167.4,
2020-10-16,Friday,13.7,0.0,0.0,0.0,13.7,155181.0,
2020-10-18,Sunday,26.7,0.0,0.0,0.0,26.7,155207.8,
2020-10-23,Friday,14.2,0.0,0.0,0.0,14.2,155221.9,
2020-10-27,Tuesday,13.8,0.0,0.0,0.0,13.8,155235.8,
2020-10-29,Thursday,14.3,0.0,0.0,0.0,14.3,155250.0,
2020-11-02,Monday,67.2,0.0,0.0,0.0,67.2,155317.2,
2020-11-03,Tuesday,14.8,0.0,0.0,0.0,14.8,155332.0,
2020-11-05,Thursday,10.4,0.0,0.0,0.0,10.4,155342.4,
2020-11-06,Friday,18.3,0.0,0.0,0.0,18.3,155360.7,
2020-11-12,Thursday,13.7,0.0,0.0,0.0,13.7,155374.4,
2020-11-13,Friday,0.2,0.0,0.0,0.0,0.2,155374.7,
2020-11-16,Monday,57.7,0.0,0.0,0.0,57.7,155432.4,
2020-11-19,Thursday,1.9,0.0,0.0,0.0,1.9,155434.3,
2020-11-20,Friday,51.2,0.0,0.0,0.0,51.2,155485.5,
2020-11-21,Saturday,0.8,0.0,0.0,0.0,0.8,155486.3,
2020-11-24,Tuesday,25.0,0.0,0.0,0.0,25.0,155511.4,
2020-11-25,Wednesday,12.0,0.0,0.0,0.0,12.0,155523.4,
2020-11-27,Friday,34.8,0.0,0.0,0.0,34.8,155558.2,
2020-11-30,Monday,32.9,0.0,0.0,0.0,32.9,155591.0,
2020-12-02,Wednesday,32.2,0.0,0.0,0.0,32.2,155623.3,
2020-12-04,Friday,77.2,0.0,0.0,0.0,77.2,155700.5,
2020-12-05,Saturday,15.8,0.0,0.0,0.0,15.8,155716.3,
2020-12-06,Sunday,16.8,0.0,0.0,0.0,16.8,155733.0,
2020-12-07,Monday,17.4,0.0,0.0,0.0,17.4,155750.4,
2020-12-09,Wednesday,13.3,0.0,0.0,0.0,13.3,155763.8,
2020-12-10,Thursday,6244.3,0.0,0.0,0.0,6244.3,162008.1,
2020-12-11,Friday,30.0,0.0,0.0,0.0,30.0,162038.1,
2020-12-13,Sunday,0.6,0.0,0.0,0.0,0.6,162038.7,
2020-12-15,Tuesday,30.8,0.0,0.0,0.0,30.8,162069.6,
2020-12-17,Thursday,35.5,0.0,0.0,0.0,35.5,162105.0,
2020-12-18,Friday,11.9,0.0,0.0,0.0,11.9,162116.9,
2020-12-21,Monday,13.2,0.0,0.0,0.0,13.2,162130.1,
2020-12-22,Tuesday,29.2,0.0,0.0,0.0,29.2,162159.3,
2020-12-23,Wednesday,21.2,0.0,0.0,0.0,21.2,162180.5,
2020-12-24,Thursday,0.6,0.0,0.0,0.0,0.6,162181.2,
2020-12-25,Friday,11.1,0.0,0.0,0.0,11.1,162192.3,
2020-12-26,Saturday,48.5,0.0,0.0,0.0,48.5,162240.8,
2020-12-30,Wednesday,0.8,0.0,0.0,0.0,0.8,162241.6,
2021-01-05,Tuesday,29.9,0.0,0.0,0.0,29.9,162271.5,
2021-01-07,Thursday,19.0,0.0,0.0,0.0,19.0,162290.5,
2021-01-08,Friday,0.2,0.0,0.0,0.0,0.2,162290.7,
2021-01-09,Saturday,55.5,0.0,0.0,0.0,55.5,162346.3,
2021-01-11,Monday,56.8,0.0,0.0,0.0,56.8,162403.1,
2021-01-13,Wednesday,15.2,0.0,0.0,0.0,15.2,162418.3,
2021-01-20,Wednesday,99.2,0.0,0.0,0.0,99.2,162517.5,
2021-01-21,Thursday,20.1,0.0,0.0,0.0,20.1,162537.7,
2021-01-25,Monday,14.1,0.0,0.0,0.0,14.1,162551.8,
2021-01-26,Tuesday,12.9,0.0,0.0,0.0,12.9,162564.7,
2021-01-28,Thursday,96.7,0.0,0.0,0.0,96.7,162661.3,
2021-01-29,Friday,16.8,0.0,0.0,0.0,16.8,162678.1,
2021-01-31,Sunday,15.4,0.0,0.0,0.0,15.4,162693.6,
2021-02-02,Tuesday,38.4,0.0,0.0,0.0,38.4,162731.9,
2021-02-03,Wednesday,98.5,0.0,0.0,0.0,98.5,162830.5,
2021-02-05,Friday,6.9,0.0,0.0,0.0,6.9,162837.4,
2021-02-08,Monday,13.4,0.0,0.0,0.0,13.4,162850.8,
2021-02-10,Wednesday,98.9,0.0,0.0,0.0,98.9,162949.7,
2021-02-11,Thursday,13.7,0.0,0.0,0.0,13.7,162963.4,
2021-02-15,Monday,42.9,0.0,0.0,0.0,42.9,163006.3,
2021-02-18,Thursday,13.4,0.0,0.0,0.0,13.4,163019.7,
2021-02-19,Friday,94.8,0.0,0.0,0.0,94.8,163114.5,
2021-02-20,Saturday,29.7,0.0,0.0,0.0,29.7,163144.2,
2021-02-22,Monday,12.3,0.0,0.0,0.0,12.3,163156.5,
2021-02-23,Tuesday,0.9,0.0,0.0,0.0,0.9,163157.4,
2021-02-24,Wednesday,23.0,0.0,0.0,0.0,23.0,163180.4,
2021-02-26,Friday,96.9,0.0,0.0,0.0,96.9,163277.4,
2021-03-02,Tuesday,16.5,0.0,0.0,0.0,16.5,163293.9,
2021-03-03,Wednesday,17.0,0.0,0.0,0.0,17.0,163310.9,
2021-03-04,Thursday,7.8,0.0,0.0,0.0,7.8,163318.7,
2021-03-05,Friday,96.1,0.0,0.0,0.0,96.1,163414.9,
2021-03-08,Monday,34.9,0.0,0.0,0.0,34.9,163449.8,
2021-03-10,Wednesday,0.4,0.0,0.0,0.0,0.4,163450.2,
2021-03-12,Friday,21.7,0.0,0.0,0.0,21.7,163471.9,
2021-03-13,Saturday,21.3,0.0,0.0,0.0,21.3,163493.2,
2021-03-14,Sunday,98.0,0.0,0.0,0.0,98.0,163591.3,
2021-03-15,Monday,5.0,0.0,0.0,0.0,5.0,163596.3,
2021-03-17,Wednesday,31.1,0.0,0.0,0.0,31.1,163627.4,
2021-03-21,Sunday,35.5,0.0,0.0,0.0,35.5,163662.9,
2021-03-22,Monday,13.6,0.0,0.0,0.0,13.6,163676.5,
2021-03-23,Tuesday,1.0,0.0,0.0,0.0,1.0,163677.4,
2021-03-26,Friday,100.4,0.0,0.0,0.0,100.4,163777.8,
2021-03-27,Saturday,14.6,0.0,0.0,0.0,14.6,163792.5,
2021-03-29,Monday,67.9,0.0,0.0,0.0,67.9,163860.3,
2021-03-30,Tuesday,63.9,0.0,0.0,0.0,63.9,163924.2,
2021-03-31,Wednesday,26.0,0.0,0.0,0.0,26.0,163950.3,
2021-04-01,Thursday,29.6,0.0,0.0,0.0,29.6,163979.9,
2021-04-02,Friday,104.3,0.0,0.0,0.0,104.3,164084.1,
2021-04-03,Saturday,163.6,0.0,0.0,0.0,163.6,164247.8,
2021-04-05,Monday,54.2,0.0,0.0,0.0,54.2,164302.0,
2021-04-06,Tuesday,33.7,0.0,0.0,0.0,33.7,164335.7,
2021-04-08,Thursday,6268.0,0.0,0.0,0.0,6268.0,170603.7,
2021-04-09,Friday,18.8,0.0,0.0,0.0,18.8,170622.4,
2021-04-10,Saturday,160.4,0.0,0.0,0.0,160.4,170782.8,
2021-04-11,Sunday,57.8,0.0,0.0,0.0,57.8,170840.6,
2021-04-12,Monday,70.7,0.0,0.0,0.0,70.7,170911.4,
2021-04-13,Tuesday,57.1,0.0,0.0,0.0,57.1,170968.5,
2021-04-14,Wednesday,56.2,0.0,0.0,0.0,56.2,171024.7,
2021-04-15,Thursday,41.1,0.0,0.0,0.0,41.1,171065.8,
2021-04-16,Friday,98.0,0.0,0.0,0.0,98.0,171163.8,
2021-04-17,Saturday,63.1,0.0,0.0,0.0,63.1,171226.9,
2021-04-18,Sunday,1.9,0.0,0.0,0.0,1.9,171228.8,
2021-04-19,Monday,13.2,0.0,0.0,0.0,13.2,171242.0,
2021-04-22,Thursday,97.1,0.0,0.0,0.0,97.1,171339.1,
2021-04-23,Friday,14.4,0.0,0.0,0.0,14.4,171353.4,
2021-04-24,Saturday,8.2,0.0,0.0,0.0,8.2,171361.6,
2021-04-26,Monday,25.8,0.0,0.0,0.0,25.8,171387.4,
2021-04-29,Thursday,1.4,0.0,0.0,0.0,1.4,171388.7,
2021-04-30,Friday,129.2,0.0,0.0,0.0,129.2,171517.9,
2021-05-01,Saturday,12.4,0.0,0.0,0.0,12.4,171530.2,
2021-05-04,Tuesday,56.9,0.0,0.0,0.0,56.9,171587.2,
2021-05-05,Wednesday,68.5,0.0,0.0,0.0,68.5,171655.6,
2021-05-06,Thursday,96.5,0.0,0.0,0.0,96.5,171752.2,
2021-05-07,Friday,18.5,0.0,0.0,0.0,18.5,171770.7,
2021-05-08,Saturday,73.6,0.0,0.0,0.0,73.6,171844.3,
2021-05-10,Monday,12.2,0.0,0.0,0.0,12.2,171856.5,
2021-05-14,Friday,117.7,0.0,0.0,0.0,117.7,171974.2,
2021-05-15,Saturday,18.6,0.0,0.0,0.0,18.6,171992.8,
2021-05-16,Sunday,4.1,0.0,0.0,0.0,4.1,171996.8,
2021-05-17,Monday,36.2,0.0,0.0,0.0,36.2,172033.0,
2021-05-18,Tuesday,36.5,0.0,0.0,0.0,36.5,172069.5,
2021-05-19,Wednesday,55.8,0.0,0.0,0.0,55.8,172125.3,
2021-05-20,Thursday,26.2,0.0,0.0,0.0,26.2,172151.5,
2021-05-21,Friday,72.0,0.0,0.0,0.0,72.0,172223.5,
2021-05-22,Saturday,95.1,0.0,0.0,0.0,95.1,172318.6,
2021-05-23,Sunday,2180.5,0.0,0.0,0.0,2180.5,174499.1,
2021-05-24,Monday,71.4,0.0,0.0,0.0,71.4,174570.5,
2021-05-25,Tuesday,40.4,0.0,0.0,0.0,40.4,174610.9,
2021-05-26,Wednesday,50.2,0.0,0.0,0.0,50.2,174661.1,
2021-05-27,Thursday,70.7,0.0,0.0,0.0,70.7,174731.8,
2021-05-28,Friday,46.4,0.0,0.0,0.0,46.4,174778.1,
2021-05-29,Saturday,125.2,0.0,0.0,0.0,125.2,174903.3,
2021-05-30,Sunday,46.7,0.0,0.0,0.0,46.7,174950.0,
2021-05-31,Monday,41.7,0.0,0.0,0.0,41.7,174991.7,
2021-06-01,Tuesday,59.8,0.0,0.0,0.0,59.8,175051.5,
2021-06-02,Wednesday,186.2,0.0,0.0,0.0,186.2,175237.7,
2021-06-03,Thursday,811.0,0.0,0.0,0.0,811.0,176048.7,
2021-06-04,Friday,1337.0,0.0,0.0,0.0,1337.0,177385.7,
2021-06-07,Monday,22.5,0.0,0.0,0.0,22.5,177408.2,
2021-06-08,Tuesday,63.4,0.0,0.0,0.0,63.4,177471.6,
2021-06-09,Wednesday,130.7,0.0,0.0,0.0,130.7,177602.3,
2021-06-11,Friday,108.3,0.0,0.0,0.0,108.3,177710.6,
2021-06-13,Sunday,13.4,0.0,0.0,0.0,13.4,177724.0,
2021-06-14,Monday,17.3,0.0,0.0,0.0,17.3,177741.3,
2021-06-15,Tuesday,19.5,0.0,0.0,0.0,19.5,177760.8,
2021-06-16,Wednesday,2.4,0.0,0.0,0.0,2.4,177763.2,
2021-06-17,Thursday,106.2,0.0,0.0,0.0,106.2,177869.4,
2021-06-18,Friday,51.5,0.0,0.0,0.0,51.5,177920.9,
2021-06-21,Monday,16.4,0.0,0.0,0.0,16.4,177937.3,
2021-06-22,Tuesday,3.0,0.0,0.0,0.0,3.0,177940.3,
2021-06-23,Wednesday,51.1,0.0,0.0,0.0,51.1,177991.3,
2021-06-25,Friday,55.4,0.0,0.0,0.0,55.4,178046.8,
2021-06-28,Monday,13.5,0.0,0.0,0.0,13.5,178060.2,
2021-06-29,Tuesday,6.4,0.0,0.0,0.0,6.4,178066.6,
2021-07-01,Thursday,102.0,0.0,0.0,0.0,102.0,178168.6,
2021-07-05,Monday,21.1,0.0,0.0,0.0,21.1,178189.7,
2021-07-06,Tuesday,76.6,0.0,0.0,0.0,76.6,178266.3,
2021-07-07,Wednesday,104.3,0.0,0.0,0.0,104.3,178370.6,
2021-07-08,Thursday,26.4,0.0,0.0,0.0,26.4,178397.0,
2021-07-09,Friday,109.9,0.0,0.0,0.0,109.9,178506.8,
2021-07-12,Monday,32.6,0.0,0.0,0.0,32.6,178539.4,
2021-07-13,Tuesday,72.2,0.0,0.0,0.0,72.2,178611.6,
2021-07-15,Thursday,119.9,0.0,0.0,0.0,119.9,178731.5,
2021-07-16,Friday,30.0,0.0,0.0,0.0,30.0,178761.4,
2021-07-17,Saturday,34.3,0.0,0.0,0.0,34.3,178795.7,
2021-07-18,Sunday,48.8,0.0,0.0,0.0,48.8,178844.5,
2021-07-19,Monday,70.4,0.0,0.0,0.0,70.4,178914.8,
2021-07-20,Tuesday,37.8,0.0,0.0,0.0,37.8,178952.6,
2021-07-21,Wednesday,17.3,0.0,0.0,0.0,17.3,178969.9,
2021-07-22,Thursday,13.2,0.0,0.0,0.0,13.2,178983.0,
2021-07-23,Friday,147.1,0.0,0.0,0.0,147.1,179130.1,
2021-07-24,Saturday,101.3,0.0,0.0,0.0,101.3,179231.5,
2021-07-26,Monday,66.6,0.0,0.0,0.0,66.6,179298.1,
2021-07-27,Tuesday,47.3,0.0,0.0,0.0,47.3,179345.4,
2021-07-29,Thursday,14.2,0.0,0.0,0.0,14.2,179359.5,
2021-07-30,Friday,99.9,0.0,0.0,0.0,99.9,179459.5,
2021-07-31,Saturday,23.2,0.0,0.0,0.0,23.2,179482.7,
2021-08-01,Sunday,25.0,0.0,0.0,0.0,25.0,179507.7,
2021-08-02,Monday,33.4,0.0,0.0,0.0,33.4,179541.1,
2021-08-03,Tuesday,31.0,0.0,0.0,0.0,31.0,179572.1,
2021-08-04,Wednesday,59.3,0.0,0.0,0.0,59.3,179631.3,
2021-08-05,Thursday,38.0,0.0,0.0,0.0,38.0,179669.3,
2021-08-06,Friday,109.5,0.0,0.0,0.0,109.5,179778.8,
2021-08-07,Saturday,9.6,0.0,0.0,0.0,9.6,179788.3,
2021-08-09,Monday,22.1,0.0,0.0,0.0,22.1,179810.4,
2021-08-10,Tuesday,68.2,0.0,0.0,0.0,68.2,179878.6,
2021-08-12,Thursday,49.8,0.0,0.0,0.0,49.8,179928.4,
2021-08-13,Friday,105.7,0.0,0.0,0.0,105.7,180034.0,
2021-08-14,Saturday,220.8,0.0,0.0,0.0,220.8,180254.9,
2021-08-16,Monday,26.2,0.0,0.0,0.0,26.2,180281.0,
2021-08-17,Tuesday,45.2,0.0,0.0,0.0,45.2,180326.3,
2021-08-18,Wednesday,38.6,0.0,0.0,0.0,38.6,180364.9,
2021-08-19,Thursday,38.5,0.0,0.0,0.0,38.5,180403.4,
2021-08-20,Friday,129.2,0.0,0.0,0.0,129.2,180532.5,
2021-08-23,Monday,19.0,0.0,0.0,0.0,19.0,180551.6,
2021-08-24,Tuesday,60.1,0.0,0.0,0.0,60.1,180611.7,
2021-08-25,Wednesday,50.4,0.0,0.0,0.0,50.4,180662.1,
2021-08-26,Thursday,92.2,0.0,0.0,0.0,92.2,180754.3,
2021-08-27,Friday,81.6,0.0,0.0,0.0,81.6,180835.8,
2021-08-28,Saturday,19.7,0.0,0.0,0.0,19.7,180855.6,
2021-08-29,Sunday,90.7,0.0,0.0,0.0,90.7,180946.3,
2021-08-30,Monday,37.5,0.0,0.0,0.0,37.5,180983.8,
2021-08-31,Tuesday,38.2,0.0,0.0,0.0,38.2,181022.0,
2021-09-01,Wednesday,90.8,0.0,0.0,0.0,90.8,181112.8,
2021-09-02,Thursday,120.2,0.0,0.0,0.0,120.2,181233.0,
2021-09-03,Friday,13.4,0.0,0.0,0.0,13.4,181246.4,
2021-09-06,Monday,12.8,0.0,0.0,0.0,12.8,181259.2,
2021-09-07,Tuesday,153.0,0.0,0.0,0.0,153.0,181412.2,
2021-09-08,Wednesday,79.4,0.0,0.0,0.0,79.4,181491.5,
2021-09-09,Thursday,84.5,0.0,0.0,0.0,84.5,181576.0,
2021-09-10,Friday,37.4,0.0,0.0,0.0,37.4,181613.4,
2021-09-11,Saturday,13.3,0.0,0.0,0.0,13.3,181626.7,
2021-09-12,Sunday,156.8,0.0,0.0,0.0,156.8,181783.5,
2021-09-13,Monday,112.1,0.0,0.0,0.0,112.1,181895.6,
2021-09-14,Tuesday,45.8,0.0,0.0,0.0,45.8,181941.4,
2021-09-15,Wednesday,183.2,0.0,0.0,0.0,183.2,182124.7,
2021-09-16,Thursday,96.7,0.0,0.0,0.0,96.7,182221.3,
2021-09-17,Friday,48.6,0.0,0.0,0.0,48.6,182269.9,
2021-09-18,Saturday,172.0,0.0,0.0,0.0,172.0,182441.9,
2021-09-19,Sunday,7.8,0.0,0.0,0.0,7.8,182449.7,
2021-09-20,Monday,22.1,0.0,0.0,0.0,22.1,182471.8,
2021-09-21,Tuesday,55.0,0.0,0.0,0.0,55.0,182526.8,
2021-09-23,Thursday,96.0,0.0,0.0,0.0,96.0,182622.7,
2021-09-24,Friday,14.7,0.0,0.0,0.0,14.7,182637.5,
2021-09-25,Saturday,167.8,0.0,0.0,0.0,167.8,182805.2,
2021-09-27,Monday,43.2,0.0,0.0,0.0,43.2,182848.4,
2021-09-28,Tuesday,37.3,0.0,0.0,0.0,37.3,182885.7,
2021-09-30,Thursday,100.4,0.0,0.0,0.0,100.4,182986.1,
2021-10-01,Friday,17.8,0.0,0.0,0.0,17.8,183004.0,
2021-10-03,Sunday,47.8,0.0,0.0,0.0,47.8,183051.7,
2021-10-04,Monday,125.8,0.0,0.0,0.0,125.8,183177.6,
2021-10-05,Tuesday,41.9,0.0,0.0,0.0,41.9,183219.5,
2021-10-06,Wednesday,79.5,0.0,0.0,0.0,79.5,183299.0,
2021-10-07,Thursday,99.2,0.0,0.0,0.0,99.2,183398.2,
2021-10-09,Saturday,51.0,0.0,0.0,0.0,51.0,183449.2,
2021-10-10,Sunday,30.9,0.0,0.0,0.0,30.9,183480.1,
2021-10-11,Monday,28.6,0.0,0.0,0.0,28.6,183508.7,
2021-10-12,Tuesday,74.3,0.0,0.0,0.0,74.3,183583.0,
2021-10-14,Thursday,95.0,0.0,0.0,0.0,95.0,183678.0,
2021-10-15,Friday,90.2,0.0,0.0,0.0,90.2,183768.2,
2021-10-18,Monday,18.3,0.0,0.0,0.0,18.3,183786.4,
2021-10-19,Tuesday,56.3,0.0,0.0,0.0,56.3,183842.7,
2021-10-22,Friday,94.1,0.0,0.0,0.0,94.1,183936.8,
2021-10-24,Sunday,1.0,0.0,0.0,0.0,1.0,183937.8,
2021-10-25,Monday,35.5,0.0,0.0,0.0,35.5,183973.3,
2021-10-26,Tuesday,69.4,0.0,0.0,0.0,69.4,184042.7,
2021-10-27,Wednesday,27.2,0.0,0.0,0.0,27.2,184069.9,
2021-10-28,Thursday,16.5,0.0,0.0,0.0,16.5,184086.4,
2021-10-29,Friday,137.4,0.0,0.0,0.0,137.4,184223.8,
2021-10-30,Saturday,55.8,0.0,0.0,0.0,55.8,184279.6,
2021-11-01,Monday,16.0,0.0,0.0,0.0,16.0,184295.5,
2021-11-02,Tuesday,43.1,0.0,0.0,0.0,43.1,184338.7,
2021-11-04,Thursday,132.2,0.0,0.0,0.0,132.2,184470.9,
2021-11-05,Friday,131.5,0.0,0.0,0.0,131.5,184602.4,
2021-11-07,Sunday,12.9,0.0,0.0,0.0,12.9,184615.3,
2021-11-08,Monday,60.2,0.0,0.0,0.0,60.2,184675.5,
2021-11-09,Tuesday,90.8,0.0,0.0,0.0,90.8,184766.3,
2021-11-10,Wednesday,32.3,0.0,0.0,0.0,32.3,184798.6,
